,GSVA_score,AveExpr,t,P.Value,adj.P.Val,B,logP
MIR_6907_5P,-0.023518704,-0.005207321,-0.270275236,0.78897312,0.99991655,-4.863205888,0.102937793
GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING,-0.023539838,-0.007575838,-0.125495276,0.901047385,0.99991655,-4.876057443,0.04525237
GOBP_NUCLEOSIDE_METABOLIC_PROCESS,-0.023594449,-0.006624764,-0.197457566,0.84492645,0.99991655,-4.870839856,0.073181094
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_GLYCOPROTEIN,-0.0236112,-0.016345401,-0.161592115,0.872812274,0.99991655,-4.873730056,0.059079155
GOBP_RESPONSE_TO_BMP,-0.023631547,0.017043536,-0.304289212,0.763205732,0.99991655,-4.858832196,0.117358377
BIOCARTA_ERYTH_PATHWAY,-0.023645838,-0.019287891,-0.127772706,0.899261651,0.99991655,-4.875927865,0.046113927
chr1H5,-0.023669552,0.001312693,-0.237023954,0.814400731,0.99991655,-4.866984874,0.089161845
GOBP_AGING,-0.023703614,-0.029539677,-0.220279524,0.827285885,0.99991655,-4.868701523,0.082344386
CASTELLANO_NRAS_TARGETS_DN,-0.023719692,-0.01038095,-0.146761008,0.884394761,0.99991655,-4.874756973,0.053353839
GOBP_LABYRINTHINE_LAYER_DEVELOPMENT,-0.023744774,0.003187323,-0.262660298,0.794776552,0.99991655,-4.864114723,0.099754954
GOMF_LIPID_TRANSPORTER_ACTIVITY,-0.023761761,0.002911699,-0.327150577,0.746039323,0.99991655,-4.8556047,0.12723828
MIR_206_3P,-0.023860919,-0.012702798,-0.185260794,0.854388517,0.99991655,-4.871887273,0.068344597
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING,-0.023871815,-0.013299536,-0.194611736,0.847132145,0.99991655,-4.871090192,0.072048838
chr8E1,-0.023881783,0.009713867,-0.336515762,0.739044747,0.99991655,-4.854215892,0.131329266
WORSCHECH_TUMOR_REJECTION_UP,-0.023893577,-0.002124894,-0.208167029,0.83663759,0.99991655,-4.86986537,0.077462626
GOCC_GAMMA_TUBULIN_COMPLEX,-0.023907367,-0.063085096,-0.132695707,0.895403376,0.99991655,-4.875639814,0.047981273
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING,-0.023934375,-0.002500927,-0.183139788,0.856036262,0.99991655,-4.872062631,0.067507838
BIOCARTA_FAS_PATHWAY,-0.023944634,-0.018140215,-0.129278625,0.898081154,0.99991655,-4.875840906,0.046684417
GOBP_RRNA_METHYLATION,-0.023977463,-0.031670977,-0.15694882,0.876435531,0.99991655,-4.874062155,0.057280024
MIR_331_5P,-0.023979452,0.00393328,-0.20660666,0.837844111,0.99991655,-4.870010539,0.076836779
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3,-0.024088842,0.050262259,-0.218187376,0.828899367,0.99991655,-4.868907226,0.081498192
GOBP_SKIN_EPIDERMIS_DEVELOPMENT,-0.024098246,-0.012541037,-0.250105602,0.804370709,0.99991655,-4.865556837,0.094543753
DESCARTES_ORGANOGENESIS_HEPATOCYTES,-0.024117168,0.013589523,-0.295882343,0.769549954,0.99991655,-4.859960906,0.113763183
MIR_6394,-0.024132231,-0.013931022,-0.249441302,0.804879242,0.99991655,-4.86563119,0.094269273
GM14296_TARGET_GENES,-0.024177825,-0.008052899,-0.211141841,0.834338508,0.99991655,-4.869585595,0.078657711
GM2004_GM14419_UNIPROT_A2ARL5_UNREVIEWED_TARGET_GENES,-0.024244259,-0.022490571,-0.251211013,0.803524693,0.99991655,-4.865432676,0.095000773
GOBP_RESPONSE_TO_FORSKOLIN,-0.024249464,-0.025036013,-0.146159177,0.884865336,0.99991655,-4.874796564,0.053122818
MIR_1955_5P,-0.024279228,-0.001883333,-0.208226318,0.836591754,0.99991655,-4.869859832,0.077486421
GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,-0.024297138,0.030554608,-0.145898524,0.885069155,0.99991655,-4.874813661,0.053022794
MIR_3075_5P,-0.024316594,-0.004404833,-0.295997689,0.769462798,0.99991655,-4.859945632,0.113812373
MIR_6382,-0.024317049,-0.012448616,-0.188933151,0.851537164,0.99991655,-4.871578899,0.069796393
GOBP_PROSTATE_GLAND_MORPHOGENESIS,-0.024330695,0.004612863,-0.203678241,0.84010953,0.99991655,-4.870280052,0.075664089
GOBP_UV_PROTECTION,-0.024334361,-0.022324709,-0.145288953,0.885545844,0.99991655,-4.874853524,0.052788951
MIR_211_5P,-0.024337302,-0.018724585,-0.25096382,0.803713858,0.99991655,-4.865460488,0.094898543
GOCC_EXCITATORY_SYNAPSE,-0.024347568,0.020589696,-0.234767282,0.816134282,0.99991655,-4.867223514,0.088238379
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,-0.024376542,-0.019023241,-0.183252941,0.85594834,0.99991655,-4.872053326,0.067552446
GOCC_SEH1_ASSOCIATED_COMPLEX,-0.024397505,0.009601627,-0.136656612,0.892301008,0.99991655,-4.875400169,0.049488616
GOBP_MEIOTIC_CYTOKINESIS,-0.024405874,0.019971897,-0.167646831,0.868091895,0.99991655,-4.873282511,0.061434298
MIR_7019_5P,-0.024416537,-0.006422433,-0.282285893,0.779844852,0.99991655,-4.861720093,0.10799179
MIR_7652_3P,-0.024425271,-0.011254087,-0.288491308,0.775141081,0.99991655,-4.860927367,0.110619246
REACTOME_CHOLESTEROL_BIOSYNTHESIS,-0.02442803,-0.013171718,-0.14377925,0.886726631,0.99991655,-4.874951536,0.052210248
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,-0.024440388,-0.029845593,-0.219203635,0.828115524,0.99991655,-4.86880755,0.081909074
GOMF_ATPASE_COUPLED_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.024473597,-0.022087716,-0.223158727,0.825066678,0.99991655,-4.868415243,0.083510952
MIR_1933_5P,-0.024484266,0.017412859,-0.20701388,0.837529198,0.99991655,-4.869972758,0.077000044
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-0.024501285,-0.023602152,-0.181161433,0.857573783,0.99991655,-4.872224381,0.066728504
GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION,-0.024542345,0.002917483,-0.236635151,0.814699337,0.99991655,-4.867026151,0.089002637
WP_METAPATHWAY_BIOTRANSFORMATION,-0.024613807,0.01159535,-0.289045519,0.774721403,0.99991655,-4.860855738,0.110854446
GOCC_PLASMA_MEMBRANE_RAFT,-0.024623126,-0.007665395,-0.290687574,0.773478361,0.99991655,-4.860642709,0.111551832
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,-0.024647115,-0.004395831,-0.23813782,0.813545424,0.99991655,-4.866866248,0.089618193
GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY,-0.024647677,-0.021821748,-0.156335728,0.876914145,0.99991655,-4.874105283,0.057042924
GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION,-0.02474118,-0.019367311,-0.184680009,0.854839645,0.99991655,-4.87193549,0.068115345
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION,-0.024756712,-0.030540579,-0.200210753,0.842793779,0.99991655,-4.870594226,0.074278679
WP_G_PROTEIN_SIGNALING_PATHWAYS,-0.024790025,-0.032338681,-0.212512796,0.833279469,0.99991655,-4.86945533,0.079209319
GOBP_GASTRULATION,-0.024865124,-0.007946103,-0.242042166,0.810549244,0.99991655,-4.866446076,0.091220595
GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,-0.024870867,0.00848545,-0.211723247,0.833889343,0.99991655,-4.869530454,0.078891576
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,-0.024890782,-0.012021346,-0.226494344,0.822497526,0.99991655,-4.86807896,0.0848654
MIR_7028_5P,-0.02490967,-0.013324369,-0.225466287,0.823289141,0.99991655,-4.868183133,0.084447613
GOMF_PROTEIN_MEMBRANE_ADAPTOR_ACTIVITY,-0.024981376,-0.023327916,-0.177119207,0.860717053,0.99991655,-4.872549433,0.065139592
MIR_204_5P,-0.024995575,-0.018030926,-0.261143278,0.795934135,0.99991655,-4.8642927,0.099122869
GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE,-0.025042569,-0.037454336,-0.218666548,0.828529758,0.99991655,-4.868860286,0.081691889
GOBP_DOPAMINE_SECRETION,-0.025058221,-0.00543388,-0.177839336,0.860156902,0.99991655,-4.872492059,0.065422321
GOBP_RESPONSE_TO_ATP,-0.025078427,0.0076562,-0.172309407,0.864460228,0.99991655,-4.872926686,0.063254983
AFFAR_YY1_TARGETS_UP,-0.025081384,0.00183081,-0.343604996,0.733765087,0.99991655,-4.853138868,0.134442956
GOCC_RNAI_EFFECTOR_COMPLEX,-0.025101784,-0.026029774,-0.109279177,0.913777164,0.99991655,-4.876912821,0.0391597
MIR_6965_3P,-0.025109755,0.004500204,-0.312100942,0.757325626,0.99991655,-4.857755351,0.120717347
MIR_29B_3P,-0.025125397,-0.007452304,-0.30599915,0.761917367,0.99991655,-4.85859879,0.118092127
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE,-0.025151141,-0.014031662,-0.314361282,0.75562695,0.99991655,-4.857438728,0.121692561
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY,-0.02515896,0.025495946,-0.200158192,0.842834483,0.99991655,-4.870598947,0.074257704
GOBP_ERYTHROCYTE_MATURATION,-0.025165837,-0.023293189,-0.183889295,0.855453917,0.99991655,-4.872000894,0.067803381
MIR_29A_3P,-0.025168245,-0.007484939,-0.306909627,0.761231645,0.99991655,-4.858473982,0.118483166
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,-0.025195062,-0.011077188,-0.240876806,0.811443232,0.99991655,-4.866572199,0.090741858
GOBP_RESPONSE_TO_PROSTAGLANDIN,-0.0252627,0.029763644,-0.195685096,0.846300075,0.99991655,-4.870996198,0.072475621
GOBP_IMP_BIOSYNTHETIC_PROCESS,-0.025295667,-0.018179176,-0.147704469,0.883657151,0.99991655,-4.874694582,0.053716203
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,-0.025330436,-0.024584099,-0.152577847,0.87984879,0.99991655,-4.874365954,0.055591959
chr7A3,-0.025331828,-0.00696129,-0.319701265,0.751618843,0.99991655,-4.856681745,0.124002341
TABULA_MURIS_SENIS_HEART_AND_AORTA_ENDOTHELIAL_CELL_OF_CORONARY_ARTERY_AGEING,-0.025336042,-0.007027132,-0.153919608,0.878800765,0.99991655,-4.874273607,0.056109574
GOBP_MYELOID_CELL_HOMEOSTASIS,-0.025339788,-0.014413691,-0.195697704,0.846290303,0.99991655,-4.87099509,0.072480636
MIR_465B_5P,-0.025379021,-0.015159499,-0.240527577,0.811711189,0.99991655,-4.866609877,0.090598467
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,-0.025387072,-0.015294235,-0.249288659,0.804996105,0.99991655,-4.865648247,0.094206221
chr9F3,-0.025412913,-0.003715228,-0.295244915,0.770031659,0.99991655,-4.860045211,0.113491419
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE,-0.025448506,-0.017842149,-0.218437896,0.828706123,0.99991655,-4.868882698,0.081599452
GOMF_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.025460509,-0.01373944,-0.305281299,0.762458152,0.99991655,-4.858696934,0.117783988
GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,-0.025490442,-0.006742707,-0.212857413,0.833013308,0.99991655,-4.869422454,0.079348061
MIR_12185_5P,-0.025511441,-0.009934904,-0.278296184,0.782873606,0.99991655,-4.862220747,0.106308349
GOBP_MECHANORECEPTOR_DIFFERENTIATION,-0.025568366,0.026520371,-0.259761524,0.796988916,0.99991655,-4.864453918,0.098547718
GOCC_NEURON_TO_NEURON_SYNAPSE,-0.025591021,-0.011254286,-0.336943938,0.738725494,0.99991655,-4.85415147,0.131516913
GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS,-0.025600354,-0.00421013,-0.204225229,0.839686274,0.99991655,-4.870230002,0.075882946
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,-0.025619668,-0.012439205,-0.136695992,0.892270173,0.99991655,-4.875397751,0.049503625
GOBP_FAT_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS,-0.025725678,0.002241444,-0.151924248,0.880359385,0.99991655,-4.874410646,0.055340002
REACTOME_TNF_SIGNALING,-0.025727652,-0.015296862,-0.136089739,0.892744905,0.99991655,-4.875434897,0.04927262
GOBP_RESPONSE_TO_WOUNDING,-0.025746579,-0.005315455,-0.35117714,0.72814043,0.99991655,-4.851964018,0.137784854
GUILLAUMOND_KLF10_TARGETS_DN,-0.025749015,-0.034263225,-0.165023708,0.870136336,0.99991655,-4.873478419,0.060412695
MIR_29C_3P,-0.02575457,-0.007185278,-0.315242212,0.754965256,0.99991655,-4.857314717,0.122073035
GOBP_REGULATION_OF_GTP_BINDING,-0.025909184,-0.026733606,-0.162649979,0.871987192,0.99991655,-4.873653046,0.059489894
MIR_6363,-0.025914913,-0.027222295,-0.15195867,0.880332493,0.99991655,-4.874408297,0.055353268
SEKI_INFLAMMATORY_RESPONSE_LPS_UP,-0.025938285,-0.015669474,-0.166960746,0.868626535,0.99991655,-4.873334049,0.061166908
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,-0.02594461,0.000407099,-0.252622566,0.802444726,0.99991655,-4.86527334,0.095584873
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,-0.025985164,-0.010000282,-0.285475872,0.777425738,0.99991655,-4.861314715,0.109341085
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2,-0.026015893,-0.01249973,-0.303805832,0.763570064,0.99991655,-4.858897943,0.117151107
GOBP_PROTEIN_K11_LINKED_UBIQUITINATION,-0.026019087,-0.031971343,-0.137137282,0.891924643,0.99991655,-4.875370608,0.049671837
GOBP_ICOSANOID_METABOLIC_PROCESS,-0.026031514,-0.008257721,-0.300951423,0.765722604,0.99991655,-4.859284075,0.115928532
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT,-0.026033008,0.005687878,-0.185689364,0.854055655,0.99991655,-4.871851596,0.068513827
MARTINEZ_RB1_TARGETS_DN,-0.026069522,-0.011735601,-0.272143627,0.787551069,0.99991655,-4.862978962,0.103721275
CUI_TCF21_TARGETS_2_UP,-0.026095655,-0.002718053,-0.345129873,0.73263117,0.99991655,-4.852904308,0.135114608
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,-0.026116808,0.0122884,-0.280991916,0.78082678,0.99991655,-4.861883244,0.1074453
GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,-0.026160055,-0.015502951,-0.187020446,0.853022006,0.99991655,-4.871740264,0.069039765
GOBP_HEMOGLOBIN_BIOSYNTHETIC_PROCESS,-0.02617686,-0.019735776,-0.161998979,0.872494923,0.99991655,-4.873700497,0.059237092
GOBP_REGULATION_OF_RNA_STABILITY,-0.026191654,-0.015902905,-0.155141466,0.877846589,0.99991655,-4.87418881,0.056581374
MCBRYAN_PUBERTAL_BREAST_3_4WK_DN,-0.026210799,-0.018727266,-0.215674142,0.830838602,0.99991655,-4.86915175,0.080483334
GOBP_ASYMMETRIC_CELL_DIVISION,-0.026212084,-0.014187372,-0.173406996,0.863605755,0.99991655,-4.872841509,0.063684472
MIR_6373,-0.026219581,-0.004469949,-0.260893034,0.796125134,0.99991655,-4.864321961,0.099018665
MIR_5615_5P,-0.02622415,0.006821763,-0.318519812,0.752505018,0.99991655,-4.85685031,0.123490599
GOCC_PARALLEL_FIBER_TO_PURKINJE_CELL_SYNAPSE,-0.026259533,0.078357163,-0.201795833,0.841566497,0.99991655,-4.870451275,0.074911562
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL,-0.026265041,0.003705214,-0.276634619,0.784135998,0.99991655,-4.862427168,0.105608608
GOCC_NEURON_PROJECTION_TERMINUS,-0.02627412,0.002760104,-0.324032256,0.74837325,0.99991655,-4.856058539,0.125881745
GOCC_HISTONE_DEACETYLASE_COMPLEX,-0.026282183,-0.023336374,-0.14070342,0.889133154,0.99991655,-4.875148062,0.051033195
NADLER_HYPERGLYCEMIA_AT_OBESITY,-0.026306865,-0.02019686,-0.210900898,0.834524666,0.99991655,-4.869608402,0.078560822
GOCC_STEREOCILIUM_BUNDLE,-0.026316582,0.009039681,-0.311912829,0.757467052,0.99991655,-4.857781599,0.120636253
MIR_6349,-0.026399741,-0.012038595,-0.206968804,0.837564055,0.99991655,-4.869976944,0.076981969
MIR_882,-0.026413736,-0.01316954,-0.279114551,0.782252064,0.99991655,-4.862118629,0.106653282
MIR_465C_5P,-0.026454621,-0.015452896,-0.252888514,0.802241296,0.99991655,-4.86524322,0.095694986
GOBP_GLIOGENESIS,-0.026558651,-0.007567584,-0.346152222,0.731871282,0.99991655,-4.852746475,0.135565294
MIR_6398,-0.026617339,0.004868953,-0.280292509,0.781357675,0.99991655,-4.861971119,0.107150117
MIR_7008_3P,-0.026621619,-0.012085448,-0.29790497,0.768022077,0.99991655,-4.859692207,0.114626296
GOBP_CELL_KILLING,-0.026629031,-0.009916542,-0.298268075,0.76774789,0.99991655,-4.859643777,0.114781368
GOBP_NEGATIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,-0.026636372,-0.02330396,-0.140081827,0.889619619,0.99991655,-4.875187263,0.050795648
GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS,-0.026644459,-0.007066896,-0.20425451,0.839663618,0.99991655,-4.870227319,0.075894664
GOBP_HISTONE_H3_DEACETYLATION,-0.026669282,-0.044308965,-0.119344084,0.905873153,0.99991655,-4.876395798,0.042932611
ELLWOOD_MYC_TARGETS_UP,-0.026669559,-0.036824067,-0.167931205,0.867870312,0.99991655,-4.873261088,0.061545168
GOCC_T_TUBULE,-0.02668192,-0.025442071,-0.306795515,0.761317577,0.99991655,-4.858489645,0.118434143
GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT,-0.026687734,-0.029870261,-0.175579853,0.861914684,0.99991655,-4.872671297,0.06453572
REACTOME_RHOD_GTPASE_CYCLE,-0.026688067,-0.021979018,-0.181026446,0.857678712,0.99991655,-4.872235354,0.066675369
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,-0.026796904,-0.00721921,-0.26339333,0.794217372,0.99991655,-4.864028357,0.100060618
GOBP_CARDIAC_CELL_DEVELOPMENT,-0.026805285,-0.012428202,-0.352585267,0.727096152,0.99991655,-4.851742756,0.138408154
ZFP808_TARGET_GENES,-0.026837003,-0.013789074,-0.309192727,0.75951301,0.99991655,-4.858159402,0.119464782
GOBP_CERAMIDE_CATABOLIC_PROCESS,-0.026961104,0.005965902,-0.17312235,0.863827336,0.99991655,-4.87286365,0.063573057
MATSUDA_NATURAL_KILLER_DIFFERENTIATION,-0.026980701,-0.002253133,-0.331188207,0.743020988,0.99991655,-4.855010687,0.128998918
MIR_15A_3P,-0.026987515,-0.023968495,-0.220863392,0.826835738,0.99991655,-4.868643767,0.08258076
GOBP_MRNA_TRANSCRIPTION,-0.026991084,-0.031075289,-0.165647674,0.869649939,0.99991655,-4.873432097,0.060655529
WP_INSULIN_SIGNALING,-0.027005029,-0.022095506,-0.185772982,0.853990714,0.99991655,-4.871844625,0.068546852
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT,-0.027059836,-0.014480742,-0.166276801,0.86915957,0.99991655,-4.873385216,0.060900483
GOCC_NUCLEAR_PORE,-0.027104705,-0.015910793,-0.151973774,0.880320693,0.99991655,-4.874407266,0.05535909
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS,-0.027108776,-0.014988889,-0.257252905,0.798904902,0.99991655,-4.864744444,0.097504914
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,-0.027147139,-0.027838268,-0.193916635,0.847671085,0.99991655,-4.871150787,0.071772631
GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR,-0.027166989,-0.033778505,-0.133646044,0.894658871,0.99991655,-4.875582958,0.048342527
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,-0.027171,-0.01183055,-0.15278878,0.879684019,0.99991655,-4.87435149,0.055673298
REACTOME_DEADENYLATION_OF_MRNA,-0.027217239,-0.028314819,-0.125556119,0.900999671,0.99991655,-4.876054012,0.045275368
GOBP_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS,-0.027224175,-0.009032385,-0.166272728,0.869162745,0.99991655,-4.87338552,0.060898897
chr2H1,-0.027315201,-0.006320956,-0.31551293,0.754761949,0.99991655,-4.857276539,0.122190002
MIR_12194_3P,-0.027324758,-0.011008441,-0.270493738,0.788806777,0.99991655,-4.86317943,0.103029367
GOBP_REGULATION_OF_INTESTINAL_ABSORPTION,-0.02735191,0.041527782,-0.14649693,0.88460124,0.99991655,-4.874774366,0.053252456
chr11B2,-0.027359984,-0.017076006,-0.237631721,0.813934015,0.99991655,-4.866920216,0.089410802
REACTOME_SIGNALING_BY_NOTCH1,-0.027471038,-0.010129996,-0.144706766,0.886001159,0.99991655,-4.874891442,0.05256571
MIR_669N,-0.027495815,-0.015670863,-0.318826775,0.75227474,0.99991655,-4.856806573,0.123623521
MIR_218_5P,-0.027502745,-0.0050741,-0.283184348,0.779163282,0.99991655,-4.861606375,0.108371522
MIR_7002_3P,-0.027502745,-0.0050741,-0.283184348,0.779163282,0.99991655,-4.861606375,0.108371522
WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY,-0.027514796,-0.029162208,-0.154343891,0.878469412,0.99991655,-4.874244237,0.056273356
MP_INCREASED_INTESTINAL_ADENOMA_INCIDENCE,-0.027548518,-0.024956135,-0.16229314,0.872265492,0.99991655,-4.873679079,0.059351308
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,-0.027577097,-0.001822648,-0.288056767,0.775470186,0.99991655,-4.860983435,0.110434895
MIR_7008_5P,-0.027606801,0.010239155,-0.376579322,0.709385666,0.99991655,-4.847838497,0.149117591
WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX,-0.027667941,0.003192172,-0.208105293,0.836685319,0.99991655,-4.869871134,0.077437852
GOBP_REGULATION_OF_LIPASE_ACTIVITY,-0.027740788,0.002094461,-0.296080835,0.769399973,0.99991655,-4.859934617,0.113847833
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,-0.027760392,-0.010263348,-0.124130568,0.902117707,0.99991655,-4.876133976,0.044736793
GOBP_HYPERSENSITIVITY,-0.027767915,0.023867098,-0.191419749,0.849607638,0.99991655,-4.871366672,0.070781592
GOBP_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,-0.02784427,-0.009393077,-0.135996291,0.892818083,0.99991655,-4.875440609,0.049237022
REACTOME_EPH_EPHRIN_SIGNALING,-0.027846456,-0.02220369,-0.305644064,0.762184851,0.99991655,-4.858647366,0.117939687
GOBP_CALCIUM_ION_HOMEOSTASIS,-0.02803074,-0.02123901,-0.443760949,0.660698764,0.99991655,-4.835565305,0.179996505
GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS,-0.02806033,0.023182244,-0.19044801,0.850361566,0.99991655,-4.871449937,0.070396377
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,-0.028062338,-0.031003709,-0.140772821,0.889078843,0.99991655,-4.875143675,0.051059724
HALLMARK_BILE_ACID_METABOLISM,-0.028123351,-0.003117529,-0.32791395,0.745468346,0.99991655,-4.855492945,0.127570793
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,-0.028171602,-0.032206482,-0.135774277,0.892991946,0.99991655,-4.875454161,0.049152458
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT,-0.028235662,0.044697838,-0.17897629,0.859272677,0.99991655,-4.872401005,0.065868998
GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,-0.028238662,0.021599891,-0.252221583,0.802751474,0.99991655,-4.865318693,0.095418888
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING,-0.02828788,-0.007325748,-0.174746025,0.862563549,0.99991655,-4.872736865,0.064208898
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP,-0.028307104,-0.016889793,-0.333995091,0.740925149,0.99991655,-4.854593501,0.130225664
ZFP981_TARGET_GENES,-0.028336457,-0.026473773,-0.184033328,0.855342017,0.99991655,-4.871989001,0.067860194
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,-0.028391611,-0.018599651,-0.305026974,0.762649774,0.99991655,-4.858731651,0.117674854
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION,-0.028418077,-0.017428959,-0.304721627,0.76287986,0.99991655,-4.858773294,0.11754385
MIR_6964_5P,-0.028434717,-0.014976949,-0.288704427,0.774979688,0.99991655,-4.860899839,0.11070968
GOBP_REGULATION_OF_P38MAPK_CASCADE,-0.028455601,-0.011623282,-0.167647133,0.86809166,0.99991655,-4.873282488,0.061434416
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,-0.028471897,-0.037505287,-0.246279177,0.807301091,0.99991655,-4.865982424,0.09296446
GOCC_BLOC_COMPLEX,-0.028481059,-0.019190069,-0.155928279,0.877232249,0.99991655,-4.874133852,0.056885411
GOBP_RENAL_SYSTEM_PROCESS,-0.028483318,-0.005148861,-0.264901433,0.793067295,0.99991655,-4.863849922,0.100689959
GOBP_CELL_RECOGNITION,-0.028483774,-0.000366886,-0.395938032,0.695215915,0.99991655,-4.844504285,0.157880294
GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,-0.028505871,-0.030244196,-0.245295953,0.808054535,0.99991655,-4.866090729,0.092559328
MIR_7668_3P,-0.02850904,-0.011611009,-0.224766118,0.823828388,0.99991655,-4.868253811,0.084163247
chr8A2,-0.028577151,-0.003992406,-0.35237191,0.727254345,0.99991655,-4.851776338,0.138313675
IRITANI_MAD1_TARGETS_UP,-0.028614388,-0.018525439,-0.190014527,0.850697932,0.99991655,-4.871486945,0.070224623
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS,-0.028626731,0.000907417,-0.295671464,0.769709305,0.99991655,-4.859988816,0.113673263
GOBP_CELLULAR_RESPONSE_TO_LIPID,-0.028638877,-0.012694531,-0.23638444,0.814891902,0.99991655,-4.867052732,0.088899998
GOMF_CELL_ADHESION_MOLECULE_BINDING,-0.028658969,-0.005549037,-0.348023699,0.730480978,0.99991655,-4.852456357,0.136391089
GOBP_POSITIVE_REGULATION_OF_TRANSLATION,-0.028681618,-0.025473661,-0.166762599,0.868780955,0.99991655,-4.873348894,0.061089708
