,GSVA_score,AveExpr,t,P.Value,adj.P.Val,B,logP
GOBP_TERPENOID_BIOSYNTHETIC_PROCESS,-0.090465644,0.039758841,-0.471223778,0.641261644,0.998803434,-4.808559265,0.192964736
MIR_3083B_5P,0.049167621,-0.044454957,0.471216323,0.641266898,0.998803434,-4.808560722,0.192961178
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.060922834,-0.021134859,0.471170587,0.641299138,0.998803434,-4.808569661,0.192939344
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.065878045,-0.056673396,0.471128721,0.641328651,0.998803434,-4.808577842,0.192919358
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,-0.122090284,-0.032649585,-0.470984213,0.641430522,0.998803434,-4.808606076,0.192850378
GOCC_ENDOPEPTIDASE_COMPLEX,-0.088355283,-0.034031096,-0.47076707,0.641583612,0.998803434,-4.808648486,0.192746738
LET_7G_3P,0.064806902,-0.016888667,0.470764497,0.641585426,0.998803434,-4.808648989,0.19274551
BIOCARTA_NO2IL12_PATHWAY,0.086151771,-0.048861035,0.470730056,0.64160971,0.998803434,-4.808655714,0.192729072
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.06056787,-0.025634702,0.470514746,0.641761526,0.998803434,-4.808697744,0.192626323
GOMF_GROWTH_FACTOR_BINDING,0.045913571,0.021770891,0.470437329,0.641816117,0.998803434,-4.808712852,0.192589381
REACTOME_COMPLEMENT_CASCADE,-0.112881842,0.134438072,-0.470421451,0.641827314,0.998803434,-4.80871595,0.192581805
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX,-0.109993563,-0.051936102,-0.470036221,0.642098993,0.998803434,-4.808791088,0.192398011
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY,0.055371537,-0.021672099,0.46992988,0.642173998,0.998803434,-4.808811819,0.192347283
GOCC_GAMMA_TUBULIN_COMPLEX,0.087966168,-0.032496178,0.469903574,0.642192552,0.998803434,-4.808816947,0.192334735
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.053677677,-0.02450496,0.469895853,0.642197998,0.998803434,-4.808818452,0.192331053
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,-0.125834177,-0.031516863,-0.469668824,0.642358142,0.998803434,-4.808862692,0.192222766
MIR_3078_3P,0.034353089,-0.029391115,0.469649345,0.642371884,0.998803434,-4.808866487,0.192213476
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,0.094230592,-0.030887733,0.469504031,0.642474398,0.998803434,-4.808894792,0.192144174
GOBP_HISTONE_MODIFICATION,0.066734989,-0.022734607,0.469436007,0.642522388,0.998803434,-4.808908039,0.192111735
GOBP_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS,0.088412246,0.003996448,0.469371817,0.642567675,0.998803434,-4.808920538,0.192081126
GOBP_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY,-0.086406256,-0.014085152,-0.469318108,0.64260557,0.998803434,-4.808930995,0.192055515
GOBP_HINDLIMB_MORPHOGENESIS,0.051366132,-0.014603497,0.469250036,0.642653599,0.998803434,-4.808944246,0.192023056
MIR_758_5P,-0.067760186,-0.005382542,-0.469041013,0.642801087,0.998803434,-4.808984924,0.191923398
KASLER_HDAC7_TARGETS_1_DN,0.078578581,-0.053634649,0.469037536,0.64280354,0.998803434,-4.808985601,0.19192174
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.046012804,-0.022932989,0.468966441,0.642853709,0.998803434,-4.808999432,0.191887846
GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX,0.073069833,-0.030052507,0.468951468,0.642864275,0.998803434,-4.809002345,0.191880708
GOBP_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH,0.071876776,-0.030589214,0.468902171,0.642899063,0.998803434,-4.809011934,0.191857207
TABULA_MURIS_SENIS_SUBCUTANEOUS_ADIPOSE_TISSUE_EPITHELIAL_CELL_AGEING,0.068557424,-0.023483215,0.468887402,0.642909486,0.998803434,-4.809014807,0.191850166
WP_DYSREGULATED_MIRNA_TARGETING_IN_INSULINPI3KAKT_SIGNALING,0.087783725,-0.03126883,0.468818957,0.642957788,0.998803434,-4.809028119,0.191817539
MODY_HIPPOCAMPUS_NEONATAL,0.056879001,-0.053161288,0.468803164,0.642968933,0.998803434,-4.809031191,0.191810011
GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS,-0.069769447,0.027084647,-0.468779476,0.64298565,0.998803434,-4.809035797,0.191798719
GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE,0.074180304,-0.021617081,0.468671995,0.643061505,0.998803434,-4.809056696,0.191747487
GOBP_UBIQUINONE_METABOLIC_PROCESS,0.067088346,-0.051752431,0.46856861,0.643134473,0.998803434,-4.809076794,0.191698211
MIR_6391,0.037276275,-0.013567827,0.468451685,0.643217002,0.998803434,-4.809099518,0.191642485
GOBP_CELL_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE,0.057080946,-0.014248028,0.468336057,0.64329862,0.998803434,-4.809121986,0.191587381
GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING,-0.055253463,-0.039092163,-0.468296401,0.643326612,0.998803434,-4.80912969,0.191568483
EHMT2_TARGET_GENES,0.071662056,-0.03475388,0.468250143,0.643359266,0.998803434,-4.809138676,0.19154644
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,-0.08634721,-0.031226969,-0.467966384,0.643559589,0.998803434,-4.809193779,0.191411234
BIOCARTA_INSULIN_PATHWAY,0.093000236,-0.006781251,0.467613859,0.643808496,0.998803434,-4.809262191,0.191243296
RASHI_RESPONSE_TO_IONIZING_RADIATION_5,0.042592359,-0.031611531,0.467601208,0.643817429,0.998803434,-4.809264645,0.191237271
GOBP_PROTEIN_DENEDDYLATION,0.111292705,-0.037524952,0.467593443,0.643822913,0.998803434,-4.809266152,0.191233571
GOMF_U3_SNORNA_BINDING,0.085448831,-0.072180488,0.467553431,0.643851167,0.998803434,-4.809273913,0.191214513
ZFP534_TARGET_GENES,0.072013022,0.012724399,0.467502784,0.643886932,0.998803434,-4.809283736,0.191190389
HALLMARK_MYOGENESIS,0.045934123,0.034713478,0.467395833,0.643962458,0.998803434,-4.809304477,0.19113945
GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.045078448,-0.009430345,0.467368431,0.64398181,0.998803434,-4.80930979,0.191126399
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR,0.065982786,-0.038322153,0.467291509,0.644036134,0.998803434,-4.809324703,0.191089766
GOCC_MITOTIC_SPINDLE_POLE,0.081798619,-0.01921009,0.467134256,0.644147197,0.998803434,-4.809355184,0.191014879
GOBP_MESENCHYMAL_CELL_PROLIFERATION,-0.052386038,0.054228276,-0.467035076,0.644217249,0.998803434,-4.809374403,0.190967651
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,-0.056534693,0.031643746,-0.466989964,0.644249113,0.998803434,-4.809383143,0.190946171
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,0.110014751,-0.034194152,0.466973076,0.644261041,0.998803434,-4.809386415,0.19093813
MIR_6950_3P,-0.044145607,-0.002419383,-0.466710029,0.644446856,0.998803434,-4.809437361,0.190812891
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,-0.044698152,0.014799936,-0.46645739,0.64462534,0.998803434,-4.809486266,0.190692627
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_1,0.058106797,-0.028395684,0.466343467,0.644705831,0.998803434,-4.80950831,0.190638402
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,0.060842275,0.016103897,0.466237901,0.644780422,0.998803434,-4.809528733,0.190588158
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,0.055411466,-0.035515567,0.46597143,0.644968721,0.998803434,-4.809580263,0.190461347
GOBP_DOPAMINE_SECRETION,-0.071968373,-0.034770511,-0.465860245,0.645047296,0.998803434,-4.809601756,0.190408441
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY,0.034445392,0.023865205,0.465853303,0.645052203,0.998803434,-4.809603098,0.190405137
GOBP_PULMONARY_VALVE_DEVELOPMENT,0.057206202,0.119549547,0.465770478,0.645110738,0.998803434,-4.809619104,0.190365729
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION,0.076411167,-0.021998518,0.465723938,0.645143631,0.998803434,-4.809628098,0.190343586
chr1A2,0.056495851,0.016223914,0.465454705,0.645333929,0.998803434,-4.809680106,0.190215501
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,0.036712683,0.011658015,0.465224881,0.645496392,0.998803434,-4.809724479,0.190106181
MIR_670_3P,0.048578508,-0.024147314,0.465218815,0.64550068,0.998803434,-4.80972565,0.190103296
WELCH_GATA1_TARGETS,-0.065897931,-0.026573325,-0.465069184,0.645606464,0.998803434,-4.809754527,0.19003213
MIR_3076_5P,-0.045981507,0.003493036,-0.465003901,0.645652619,0.998803434,-4.809767124,0.190001083
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,0.043461271,-0.01195852,0.464976339,0.645672107,0.998803434,-4.809772441,0.189987975
MIR_7A_5P,0.058612226,-0.023285601,0.464951097,0.645689953,0.998803434,-4.809777311,0.189975971
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS,0.04424596,-0.021069927,0.464932079,0.6457034,0.998803434,-4.80978098,0.189966927
SIMBULAN_PARP1_TARGETS_DN,0.096789621,-0.03798002,0.464914475,0.645715846,0.998803434,-4.809784376,0.189958556
GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY,-0.065753377,-0.036385409,-0.464555772,0.645969487,0.998803434,-4.809853543,0.189787996
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,0.09513162,-0.063670637,0.464473846,0.646027423,0.998803434,-4.809869334,0.189749046
GOBP_GROWTH_HORMONE_SECRETION,0.080906276,-0.030867566,0.464409971,0.646072596,0.998803434,-4.809881643,0.189718679
GOBP_ORGANIC_ANION_TRANSPORT,-0.033185292,-0.001690617,-0.464341471,0.646121041,0.998803434,-4.809894842,0.189686116
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,-0.119232945,-0.033255181,-0.464261611,0.646177522,0.998803434,-4.809910227,0.189648153
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT,0.083163074,-0.02947966,0.464222167,0.64620542,0.998803434,-4.809917825,0.189629404
MIR_935,0.049995904,-0.011673366,0.464146203,0.646259148,0.998803434,-4.809932456,0.189593296
GOBP_ACTIVATED_T_CELL_PROLIFERATION,-0.047577465,-0.027669902,-0.464040106,0.646334193,0.998803434,-4.809952887,0.189542868
MIR_7044_5P,0.058569604,-0.01938642,0.463959745,0.646391037,0.998803434,-4.809968359,0.189504675
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS,0.042909953,-0.011334992,0.463839072,0.646476399,0.998803434,-4.809991587,0.189447325
REACTOME_DEVELOPMENTAL_BIOLOGY,0.042377726,-0.017762763,0.463767801,0.646526818,0.998803434,-4.810005303,0.189413456
MIR_6349,0.061613286,-0.029499524,0.463699551,0.646575101,0.998803434,-4.810018436,0.189381024
MIR_384_3P,0.071526858,-0.027504269,0.463621319,0.646630448,0.998803434,-4.810033487,0.18934385
GOMF_SULFURIC_ESTER_HYDROLASE_ACTIVITY,0.088677134,0.014089515,0.463594247,0.6466496,0.998803434,-4.810038695,0.189330987
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,0.073226947,-0.036494417,0.463499492,0.64671664,0.998803434,-4.810056921,0.189285965
REACTOME_PCP_CE_PATHWAY,-0.090462381,-0.031848638,-0.463446072,0.646754436,0.998803434,-4.810067194,0.189260584
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH,-0.04205274,-0.024229997,-0.463326915,0.646838748,0.998803434,-4.810090106,0.189203972
GOBP_OLIGOSACCHARIDE_CATABOLIC_PROCESS,0.05886247,-0.078908464,0.463287275,0.646866796,0.998803434,-4.810097727,0.189185141
GOMF_O_METHYLTRANSFERASE_ACTIVITY,-0.05620371,-0.066933349,-0.463205876,0.646924395,0.998803434,-4.810113374,0.189146472
MIR_590_5P,0.04472759,-0.003917284,0.463085184,0.647009802,0.998803434,-4.810136569,0.18908914
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES,-0.045100585,-0.035302049,-0.463081788,0.647012204,0.998803434,-4.810137222,0.189087527
GOCC_TRANS_GOLGI_NETWORK,0.042423212,-0.017720545,0.463007304,0.647064915,0.998803434,-4.810151533,0.189052147
HALLMARK_COMPLEMENT,0.046476381,-0.017114258,0.462997571,0.647071803,0.998803434,-4.810153403,0.189047524
MIR_505_5P,0.039473889,-0.009656098,0.46297081,0.647090741,0.998803434,-4.810158544,0.189034814
GOCC_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE,0.097477471,-0.082065178,0.462833427,0.647187971,0.998803434,-4.810184934,0.188969563
GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS,-0.036358473,-0.044829547,-0.462553425,0.647386155,0.998803434,-4.810238695,0.188836593
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.037250425,0.000859397,0.462408243,0.647488924,0.998803434,-4.810266557,0.188767656
GOCC_SITE_OF_DOUBLE_STRAND_BREAK,0.05779954,-0.029683382,0.46228878,0.647573493,0.998803434,-4.810289478,0.188710936
BIOCARTA_PS1_PATHWAY,-0.095083373,-0.020774402,-0.462284495,0.647576527,0.998803434,-4.8102903,0.188708902
MIR_7019_5P,0.050199652,-0.017784762,0.461994335,0.647781954,0.998803434,-4.810345946,0.188571155
GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,0.045658409,-0.023639837,0.46194073,0.647819908,0.998803434,-4.810356222,0.18854571
MARKEY_RB1_ACUTE_LOF_DN,0.052375504,-0.028423762,0.461722541,0.647974405,0.998803434,-4.810398039,0.188442148
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,0.10357835,-0.049773137,0.461386888,0.648212107,0.998803434,-4.81046233,0.188282862
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,-0.040598754,0.004881079,-0.461237134,0.648318171,0.998803434,-4.810491,0.188211806
GOBP_PEPTIDYL_LYSINE_METHYLATION,0.070954638,-0.024059851,0.461199025,0.648345164,0.998803434,-4.810498294,0.188193724
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN,0.127208428,-0.031614457,0.461159244,0.648373341,0.998803434,-4.810505908,0.188174851
GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT,-0.077883379,-0.033576021,-0.461037465,0.6484596,0.998803434,-4.810529211,0.188117076
MIR_7221_5P,0.04278608,-0.001198746,0.460988487,0.648494294,0.998803434,-4.810538581,0.188093841
REACTOME_GLI3_IS_PROCESSED_TO_GLI3R_BY_THE_PROTEASOME,-0.120197373,-0.033869139,-0.460697712,0.648700284,0.998803434,-4.810594193,0.187955912
GOBP_SALIVARY_GLAND_DEVELOPMENT,-0.062064727,0.013856459,-0.460575182,0.648787095,0.998803434,-4.810617617,0.187897797
GOCC_AXOLEMMA,-0.068370042,-0.013177777,-0.460526582,0.648821529,0.998803434,-4.810626906,0.187874748
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,0.040824647,-0.013850669,0.460476265,0.64885718,0.998803434,-4.810636522,0.187850885
GOBP_NEGATIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,-0.073193624,-0.024608636,-0.460390241,0.648918133,0.998803434,-4.81065296,0.18781009
GOCC_SAGA_TYPE_COMPLEX,0.077788985,-0.03099874,0.460305788,0.648977974,0.998803434,-4.810669095,0.187770042
chr4E2,-0.032146851,0.007812981,-0.460236104,0.649027353,0.998803434,-4.810682406,0.187737
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.046421445,0.014678021,0.459971414,0.64921493,0.998803434,-4.81073295,0.187611501
WP_ONECARBON_METABOLISM_AND_RELATED_PATHWAYS,0.053188465,0.038816021,0.459915549,0.649254523,0.998803434,-4.810743614,0.187585016
GAVIN_FOXP3_TARGETS_CLUSTER_P2,0.041576166,-0.032866072,0.45985401,0.649298137,0.998803434,-4.81075536,0.187555843
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING,-0.079575806,-0.022120826,-0.459712298,0.649398579,0.998803434,-4.810782402,0.187488666
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY,0.08938583,-0.031198313,0.459643376,0.649447432,0.998803434,-4.810795551,0.187455996
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE,0.051369373,-0.025775391,0.459326505,0.649672053,0.998803434,-4.810855979,0.187305815
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,-0.044266579,0.00912845,-0.459297693,0.649692478,0.998803434,-4.810861472,0.187292161
MIR_7681_3P,0.052480934,-0.029634014,0.459282403,0.649703318,0.998803434,-4.810864386,0.187284915
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.067851884,-0.000946243,0.459227946,0.649741925,0.998803434,-4.810874766,0.187259109
REACTOME_CARDIAC_CONDUCTION,0.0453418,0.034987103,0.458612786,0.650178111,0.998803434,-4.810991939,0.186967655
GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,-0.027161827,0.002437552,-0.458604497,0.65018399,0.998803434,-4.810993517,0.186963729
HU_GENOTOXIC_DAMAGE_4HR,0.083763267,-0.045615743,0.458467549,0.650281112,0.998803434,-4.81101958,0.186898861
REACTOME_CYTOPROTECTION_BY_HMOX1,0.082675746,-0.041871434,0.458428531,0.650308784,0.998803434,-4.811027005,0.186880379
GOCC_VACUOLAR_MEMBRANE,0.045467952,-0.015272321,0.458424693,0.650311506,0.998803434,-4.811027735,0.186878562
GOCC_AUTOPHAGOSOME,-0.056295905,-0.026690649,-0.458407908,0.650323411,0.998803434,-4.811030929,0.186870612
MIR_669O_5P,0.06409823,-0.034461977,0.458390617,0.650335674,0.998803434,-4.811034219,0.186862423
MIR_7077_3P,0.059020829,-0.021771886,0.458260088,0.650428253,0.998803434,-4.81105905,0.186800602
GOBP_EAR_DEVELOPMENT,0.041534449,0.019934763,0.458165267,0.65049551,0.998803434,-4.811077084,0.186755697
TABULA_MURIS_SENIS_BROWN_ADIPOSE_TISSUE_MYELOID_CELL_AGEING,0.075124473,-0.015993312,0.458116658,0.650529989,0.998803434,-4.811086327,0.186732678
ZHANG_ADIPOGENESIS_BY_BMP7,0.07423114,-0.003618461,0.457899511,0.650684026,0.998803434,-4.811127608,0.186629855
SERVITJA_LIVER_HNF1A_TARGETS_UP,0.040323901,0.011142241,0.457880467,0.650697535,0.998803434,-4.811131227,0.186620838
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.093230096,-0.024611149,0.457868413,0.650706087,0.998803434,-4.811133518,0.186615131
CHESLER_BRAIN_HIGHEST_EXPRESSION,0.096175181,-0.027012582,0.457666721,0.650849176,0.998803434,-4.811171841,0.18651964
MIR_335_3P,0.043090112,-0.014466449,0.4576524,0.650859337,0.998803434,-4.811174562,0.186512861
THEODOROU_MAMMARY_TUMORIGENESIS,0.061750973,0.025630962,0.457636117,0.65087089,0.998803434,-4.811177655,0.186505152
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,0.094813773,-0.043357828,0.45758557,0.650906753,0.998803434,-4.811187256,0.186481223
MIR_3090_5P,-0.035878044,0.004376887,-0.457534443,0.650943028,0.998803434,-4.811196966,0.18645702
TABULA_MURIS_SENIS_BLADDER_BLADDER_CELL_AGEING,0.096030657,-0.031152375,0.45748809,0.650975917,0.998803434,-4.811205769,0.186435078
MIR_1A_2_5P,-0.048249041,-0.001792313,-0.457432921,0.651015062,0.998803434,-4.811216244,0.186408963
VANASSE_BCL2_TARGETS_DN,0.044045979,0.003268056,0.457217795,0.651167715,0.998803434,-4.811257082,0.18630714
GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,0.06668699,-0.036470113,0.457111912,0.651242854,0.998803434,-4.811277174,0.186257029
GOBP_NEGATIVE_REGULATION_OF_LIPASE_ACTIVITY,0.072382576,0.017934736,0.457034449,0.651297828,0.998803434,-4.811291871,0.18622037
SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN,0.0696776,-0.034552805,0.456812463,0.651455378,0.998803434,-4.811333974,0.186115326
GOBP_NEURAL_NUCLEUS_DEVELOPMENT,0.072305202,0.005938749,0.456736951,0.651508975,0.998803434,-4.811348292,0.186079597
REACTOME_FGFR2_ALTERNATIVE_SPLICING,-0.119330666,-0.030919381,-0.456684001,0.651546559,0.998803434,-4.81135833,0.186054545
GOCC_CYTOPLASMIC_DYNEIN_COMPLEX,0.094552384,-0.053637139,0.456251973,0.651853247,0.998803434,-4.811440192,0.185850167
GOBP_REGULATION_OF_INTEGRIN_ACTIVATION,-0.066140275,0.024663616,-0.456215105,0.651879422,0.998803434,-4.811447174,0.185832728
STEGER_ADIPOGENESIS_UP,-0.066944711,0.073050467,-0.456088272,0.651969472,0.998803434,-4.81147119,0.18577274
POS_RESPONSE_TO_HISTAMINE_DN,-0.082302123,-0.035916457,-0.456045971,0.651999506,0.998803434,-4.811479199,0.185752733
MIR_7065_3P,0.043206629,-0.033526401,0.45599014,0.652039147,0.998803434,-4.811489767,0.185726329
GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY,0.059176617,-0.020498881,0.455952019,0.652066215,0.998803434,-4.811496983,0.185708301
KOHOUTEK_CCNT1_TARGETS,-0.055993868,0.002135932,-0.45588076,0.652116814,0.998803434,-4.811510469,0.185674602
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION,0.075431366,-0.042699548,0.455619473,0.652302359,0.998803434,-4.811559903,0.185551051
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM,0.054992883,0.018665828,0.455613178,0.652306829,0.998803434,-4.811561093,0.185548075
GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION,0.04537222,-0.028185627,0.45541999,0.652444031,0.998803434,-4.811597624,0.185456738
HALLMARK_KRAS_SIGNALING_DN,0.056932241,0.033438407,0.455417058,0.652446114,0.998803434,-4.811598179,0.185455351
MIR_455_5P,0.076302126,-0.030661011,0.455348528,0.652494786,0.998803434,-4.811611134,0.185422954
GOBP_PROTEIN_KINASE_B_SIGNALING,-0.032577969,-0.018877326,-0.4553348,0.652504537,0.998803434,-4.811613729,0.185416464
MIR_5622_5P,0.06177065,-0.020751854,0.455149286,0.652636305,0.998803434,-4.811648788,0.185328771
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,-0.071001392,-0.011221544,-0.455147201,0.652637787,0.998803434,-4.811649182,0.185327785
GOBP_FEEDING_BEHAVIOR,0.040473776,0.021623786,0.454958507,0.652771825,0.998803434,-4.811684828,0.185238599
GOMF_SYNTAXIN_1_BINDING,0.067232931,-0.028469126,0.454953981,0.652775041,0.998803434,-4.811685683,0.185236459
GOMF_AMP_BINDING,0.067904586,0.00912417,0.454868703,0.652835622,0.998803434,-4.811701788,0.185196156
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,0.067345576,-0.044320976,0.454607043,0.65302152,0.998803434,-4.811751184,0.185072506
GOBP_RESPONSE_TO_INTERFERON_BETA,0.066909878,-0.029771911,0.454546367,0.653064631,0.998803434,-4.811762635,0.185043836
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,0.068360406,0.057022062,0.454427273,0.653149252,0.998803434,-4.811785105,0.184987566
GM14326_TARGET_GENES,0.043223121,-0.030843724,0.454267818,0.653262559,0.998803434,-4.811815182,0.184912232
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.067965234,-0.071199757,0.454197566,0.653312482,0.998803434,-4.81182843,0.184879044
MIR_324_5P,-0.04611776,-0.023650287,-0.454130816,0.653359918,0.998803434,-4.811841016,0.184847512
ZEMEK_IMMUNE_CHECKPOINT_BLOCKADE_OVARIAN_CANCER_OVERLAP_UP,-0.052057367,-0.031252746,-0.454061612,0.653409099,0.998803434,-4.811854062,0.184814822
TABULA_MURIS_SENISTRACHEA_SMOOTH_MUSCLE_CELL_OF_TRACHEA_AGEING,-0.0930388,-0.035482836,-0.453926213,0.653505327,0.998803434,-4.811879582,0.184750868
NACC1_TARGET_GENES,-0.045952138,-0.008739445,-0.453911134,0.653516044,0.998803434,-4.811882424,0.184743746
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,0.050618877,-0.020809251,0.453638209,0.653710033,0.998803434,-4.81193384,0.184614849
BAKER_HEMATOPOIESIS_STAT3_TARGETS,0.083653094,-0.061398683,0.4535882,0.653745581,0.998803434,-4.811943258,0.184591234
GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION,0.082780424,-0.012616042,0.453464384,0.653833597,0.998803434,-4.811966572,0.184532767
ZHANG_UTERUS_C2_SECRETORY_STROMAL3_RAMP3_HIGH_CELL,0.051866484,-0.027490144,0.453314989,0.653939803,0.998803434,-4.811994693,0.184462228
chr15F3,0.056427555,-0.033684261,0.453218653,0.654008292,0.998803434,-4.812012822,0.184416745
chr14C1,-0.049630411,-0.03148183,-0.453165792,0.654045875,0.998803434,-4.812022768,0.184391789
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,-0.081644735,-0.0241694,-0.453058982,0.654121816,0.998803434,-4.812042861,0.184341366
MIR_7222_3P,0.03444351,-0.023161016,0.452942817,0.654204413,0.998803434,-4.812064709,0.184286531
GOBP_FORELIMB_MORPHOGENESIS,-0.051598489,0.031890392,-0.452923091,0.65421844,0.998803434,-4.812068419,0.184277219
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT,0.085258864,-0.047638268,0.452759412,0.654334829,0.998803434,-4.812099192,0.184199962
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,0.076125343,-0.039002626,0.452590942,0.654454636,0.998803434,-4.812130856,0.184120452
MIR_6984_5P,0.053881546,-0.016380638,0.452188778,0.654740669,0.998803434,-4.812206394,0.183930682
GOMF_ADENYLYLTRANSFERASE_ACTIVITY,0.048707049,-0.032201264,0.452085697,0.654813993,0.998803434,-4.812225745,0.183882049
MIR_676_5P,0.041986869,-0.008653184,0.451839486,0.654989141,0.998803434,-4.812271948,0.1837659
MIR_7B_5P,0.056941911,-0.022971735,0.451772787,0.655036593,0.998803434,-4.81228446,0.183734438
MIR_6916_5P,0.045595019,-0.015961052,0.451549997,0.655195103,0.998803434,-4.812326241,0.183629357
GOBP_REGULATION_OF_ELECTRON_TRANSFER_ACTIVITY,-0.092713323,-0.050120178,-0.451496641,0.655233067,0.998803434,-4.812336244,0.183604193
