,GSVA_score,AveExpr,t,P.Value,adj.P.Val,B,logP
MIR_6373,0.133365896,-0.005781035,1.411321284,0.169496238,0.425262032,-4.786840383,0.770839936
GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION,0.164903553,-0.033363561,1.410978052,0.169596439,0.425343445,-4.787249268,0.770583271
GOBP_AMYLOID_BETA_METABOLIC_PROCESS,0.191758808,-0.023871284,1.410928386,0.169610942,0.425343445,-4.787308428,0.770546133
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.218451103,-0.042235802,1.410651326,0.169691865,0.425440961,-4.787638413,0.770338977
REACTOME_FGFR2_ALTERNATIVE_SPLICING,0.268146512,-0.028189896,1.410513602,0.169732103,0.425440961,-4.787802426,0.770236009
FOXN1_TARGET_GENES,0.157083538,-0.020514608,1.410259421,0.169806384,0.425485003,-4.788105088,0.770045987
MIR_708_3P,0.1643851,-0.011153493,1.41009996,0.169852997,0.425485003,-4.78829494,0.769926785
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,-0.227810437,0.030952016,-1.409750935,0.16995506,0.425485003,-4.788710422,0.769665901
SANSOM_APC_MYC_TARGETS,0.112717413,-0.031657533,1.409629119,0.169990693,0.425485003,-4.788855413,0.769574856
MP_INCREASED_LUNG_ADENOCARCINOMA_INCIDENCE,0.138713775,-0.033382087,1.409617086,0.169994213,0.425485003,-4.788869734,0.769565863
GOBP_MYELOID_CELL_HOMEOSTASIS,0.15302771,-0.022449887,1.409609193,0.169996522,0.425485003,-4.788879129,0.769559963
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.130131766,-0.012365649,1.409308844,0.170084406,0.425601967,-4.789236566,0.769335502
MIR_124B_3P,0.132767915,-0.025435435,1.408133731,0.170428599,0.426360079,-4.790634418,0.768457527
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.160335895,0.002933773,1.407689475,0.170558865,0.426582777,-4.791162624,0.768125702
HOWLIN_PUBERTAL_MAMMARY_GLAND,-0.107501639,0.045953997,-1.407172684,0.1707105,0.426818635,-4.791776893,0.767739766
TABULA_MURIS_SENIS_HEART_MONOCYTE_AGEING,0.223902778,-0.037148723,1.407086805,0.170735708,0.426818635,-4.791878952,0.76767564
MIR_6404,0.153479059,-0.007362058,1.406762104,0.170831046,0.426939175,-4.792264782,0.767433199
chr2B,-0.096223402,0.047177987,-1.406641425,0.170866491,0.426939175,-4.792408161,0.7673431
GOCC_MICROBODY_MEMBRANE,0.137423882,-0.020067288,1.406151042,0.171010579,0.427195994,-4.792990679,0.766977021
GOMF_PHOSPHOPROTEIN_BINDING,0.16963611,-0.021028322,1.405809553,0.171110976,0.427343567,-4.793396227,0.766722133
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.111754563,-0.027193982,1.405569671,0.171181527,0.427416552,-4.793681057,0.766543103
MIR_5124B,0.109943069,-0.010184576,1.405361511,0.171242768,0.427466259,-4.793928188,0.76638776
GOMF_LYSOPHOSPHOLIPID_ACYLTRANSFERASE_ACTIVITY,0.198249625,-0.027598189,1.404868969,0.171387744,0.427724914,-4.794512819,0.766020239
GOCC_SPINDLE_POLE,0.129699909,-0.030496765,1.404119965,0.171608392,0.427981177,-4.795401529,0.765461478
MIR_540_3P,0.131754862,-0.016129566,1.404111428,0.171610908,0.427981177,-4.795411656,0.76545511
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_16,-0.174392078,0.030706063,-1.404098985,0.171614576,0.427981177,-4.795426416,0.765445829
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.130595513,-0.023476358,1.403547037,0.171777322,0.428283766,-4.79608105,0.765034172
GOBP_MICROTUBULE_ANCHORING_AT_MICROTUBULE_ORGANIZING_CENTER,0.236581917,-0.054357931,1.402622764,0.172050124,0.428839604,-4.797176787,0.76434501
REACTOME_TIE2_SIGNALING,0.233885125,-0.038364204,1.40239506,0.172117384,0.428839604,-4.797446638,0.764175264
MIR_6516_5P,0.136998568,0.000567192,1.402251986,0.172159656,0.428839604,-4.797616176,0.764068613
MIR_3106_3P,0.20174848,-0.017587982,1.402179277,0.172181142,0.428839604,-4.797702329,0.764014416
BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN,0.172224747,-0.039817942,1.402038182,0.172222842,0.428839604,-4.7978695,0.763909249
GOMF_TRANSLATION_INITIATION_FACTOR_BINDING,0.221340131,-0.051606115,1.401949504,0.172249054,0.428839604,-4.797974559,0.763843155
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.172123147,-0.016744676,1.401348248,0.172426863,0.428901136,-4.798686737,0.763395074
REACTOME_METABOLISM_OF_COFACTORS,0.24813475,-0.025877352,1.401241542,0.172458433,0.428901136,-4.7988131,0.763315563
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS,0.092821578,-0.008723667,1.401178633,0.172477049,0.428901136,-4.798887596,0.763268688
MIR_7077_3P,0.196233636,-0.019833208,1.401145256,0.172486926,0.428901136,-4.798927119,0.763243819
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.130542884,-0.02526547,1.401137648,0.172489177,0.428901136,-4.798936128,0.76323815
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,0.093746066,-0.017681106,1.401024717,0.1725226,0.428901136,-4.799069847,0.763154006
GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS,-0.19820578,0.008118744,-1.400856312,0.17257245,0.42892196,-4.799269234,0.763028536
GOBP_EMBRYONIC_PATTERN_SPECIFICATION,-0.143842938,0.030992133,-1.400274996,0.172744614,0.429183535,-4.799957341,0.762595486
GOBP_COPPER_ION_TRANSPORT,-0.229953426,0.025349892,-1.400204166,0.1727656,0.429183535,-4.800041167,0.762542727
MIR_3070_2_3P,0.194140232,-0.00994321,1.399902119,0.172855117,0.429183535,-4.800398591,0.762317759
GOBP_MITOCHONDRIAL_TRANSPORT,0.158916513,-0.029735034,1.399800065,0.172885371,0.429183535,-4.80051934,0.762241754
MIR_5107_5P,0.102661606,-0.014785794,1.399667601,0.172924646,0.429183535,-4.80067606,0.762143104
GOBP_PHOTOTRANSDUCTION,-0.211419243,0.066550454,-1.39959409,0.172946445,0.429183535,-4.800763027,0.762088361
REACTOME_GABA_B_RECEPTOR_ACTIVATION,0.16322221,-0.03506078,1.399519672,0.172968515,0.429183535,-4.800851062,0.762032943
BIOCARTA_P27_PATHWAY,0.279590886,-0.065072985,1.399260357,0.173045437,0.429183535,-4.801157796,0.761839848
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.165400289,-0.019497003,1.399161352,0.173074812,0.429183535,-4.801274893,0.761766131
GOBP_NUCLEOSOME_ORGANIZATION,0.269319383,-0.026741884,1.399101129,0.173092683,0.429183535,-4.801346117,0.761721291
GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION,0.239217538,-0.024050107,1.398424136,0.173293673,0.429578898,-4.802146602,0.761217294
RHOX11_TARGET_GENES,0.199017281,-0.072660704,1.398064673,0.173400467,0.429740626,-4.802571504,0.760949737
MIR_3067_5P,0.17126219,-0.027681595,1.397809723,0.173476243,0.42982542,-4.802872809,0.760759992
TABULA_MURIS_SENIS_PANCREAS_PANCREATIC_ALPHA_CELL_AGEING,0.302990231,-0.017235853,1.397123117,0.173680444,0.430228301,-4.803684022,0.760249078
MIR_7657_3P,0.133159815,-0.017193733,1.396930049,0.173737898,0.430267563,-4.803912068,0.760105436
MIR_7226_3P,0.136741167,-0.019573594,1.396727126,0.173798301,0.430314109,-4.804151726,0.759954473
GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS,0.136554235,-0.032718509,1.396513502,0.173861907,0.43036856,-4.804403988,0.759795561
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.302723674,-0.013856245,1.396109749,0.173982174,0.430467097,-4.804880681,0.759495247
MODY_HIPPOCAMPUS_PRENATAL,0.319483531,-0.044513858,1.396100395,0.173984961,0.430467097,-4.804891724,0.75948829
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.13448994,0.009172673,1.395238144,0.174242024,0.431000002,-4.805909346,0.758847093
MIR_7012_3P,0.214467316,-0.024074622,1.394612138,0.174428843,0.431266843,-4.806647819,0.758381701
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,0.18853625,-0.026348551,1.394525457,0.174454723,0.431266843,-4.806750051,0.758317267
MIR_292A_3P,0.126791573,-0.03928635,1.394308657,0.174519467,0.431266843,-4.807005722,0.758156121
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION,0.161567745,-0.011730436,1.394267185,0.174531854,0.431266843,-4.807054625,0.758125297
MIR_467C_5P_MIR_467D_5P,0.187128334,-0.030418537,1.394178308,0.174558403,0.431266843,-4.807159425,0.75805924
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.271791907,-0.023312821,1.393286633,0.174824934,0.43182218,-4.808210533,0.757396627
REACTOME_DAP12_INTERACTIONS,0.182237462,-0.034253696,1.392961049,0.174922334,0.431866132,-4.808594189,0.757154736
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_DN,0.168596724,-0.023827058,1.392937536,0.17492937,0.431866132,-4.808621894,0.757137267
GOMF_MONOATOMIC_ANION_MONOATOMIC_CATION_SYMPORTER_ACTIVITY,-0.260453472,0.020025243,-1.392808437,0.174968004,0.431866132,-4.808773996,0.757041363
MIR_1197_3P,0.163656271,-0.039535305,1.392624531,0.175023051,0.431898924,-4.80899065,0.756904751
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.155136688,-0.020288647,1.392478354,0.175066814,0.431903862,-4.809162839,0.756796172
GOMF_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.199926912,0.093024243,-1.392024907,0.175202625,0.432130412,-4.809696881,0.756459391
GOCC_PHAGOPHORE_ASSEMBLY_SITE_MEMBRANE,0.254992502,-0.032738199,1.39171016,0.175296943,0.432130412,-4.810067483,0.756225658
MIR_547_5P,0.21508406,-0.008603131,1.391618746,0.175324344,0.432130412,-4.810175106,0.756157778
GOMF_PROTEIN_TYROSINE_KINASE_BINDING,0.144668252,-0.020420431,1.391613957,0.175325779,0.432130412,-4.810180744,0.756154222
MIR_669G,0.145749801,0.014174278,1.391275752,0.175427185,0.432277327,-4.810578865,0.755903107
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.148599393,-0.012841758,1.390863025,0.175550996,0.432479372,-4.811064597,0.755596702
GOMF_CAMP_RESPONSE_ELEMENT_BINDING,0.232629035,-0.048600105,1.390414827,0.175685527,0.432666843,-4.811591937,0.755264015
GOBP_TRNA_WOBBLE_URIDINE_MODIFICATION,-0.206500806,-0.028263743,-1.390330772,0.175710766,0.432666843,-4.811690818,0.755201628
MIR_6910_5P,0.185222437,-0.043688968,1.389675181,0.175907716,0.432983227,-4.812461871,0.754715111
MIR_486A_5P_MIR_486B_5P,0.157629379,0.015276913,1.389624375,0.175922986,0.432983227,-4.812521612,0.754677412
GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS,0.192925352,-0.027412451,1.389213496,0.176046517,0.433184174,-4.813004682,0.754372562
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,0.198333609,-0.015789513,1.388975176,0.1761182,0.433189165,-4.813284819,0.754195761
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,-0.13657906,0.034887193,-1.388928245,0.176132319,0.433189165,-4.813339979,0.754160947
MIR_6921_5P,0.129027997,-0.013864215,1.388529574,0.176252291,0.433295302,-4.813808499,0.753865228
GOMF_NADPH_BINDING,-0.230945045,0.033900562,-1.388506401,0.176259267,0.433295302,-4.813835727,0.753848041
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION,0.105915293,-0.021983119,1.388199405,0.176351698,0.433419502,-4.814196427,0.753620354
GOCC_CELL_SUBSTRATE_JUNCTION,0.111201291,-0.020428231,1.38765981,0.176514254,0.433536692,-4.81483025,0.753220219
MIR_1954,0.142744065,-0.008001606,1.387573291,0.176540329,0.433536692,-4.814931857,0.753156069
TABULA_MURIS_SENIS_MESENTERIC_ADIPOSE_TISSUE_MACROPHAGE_AGEING,0.23738828,-0.036924424,1.387296937,0.176623637,0.433536692,-4.815256371,0.752951177
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,-0.176938874,0.078185498,-1.387259534,0.176634915,0.433536692,-4.815300289,0.752923447
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,0.083727697,-0.000912981,1.387245992,0.176638998,0.433536692,-4.815316188,0.752913408
MIR_6913_5P,0.144165711,-0.02150476,1.38718014,0.176658855,0.433536692,-4.815393506,0.752864588
chr10A2,-0.176052161,-0.017543138,-1.386810656,0.176770304,0.433536692,-4.815827263,0.752590692
GOCC_NUCLEOTIDE_ACTIVATED_PROTEIN_KINASE_COMPLEX,0.208599216,-0.032993458,1.386800864,0.176773258,0.433536692,-4.815838758,0.752583433
MIKKELSEN_NPC_ICP_WITH_H3K4ME3,-0.103535974,0.017394316,-1.386434116,0.176883937,0.433536692,-4.816269203,0.752311603
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,0.25943295,-0.058539588,1.38626448,0.17693515,0.433536692,-4.816468268,0.752185882
chr14A3,0.12526527,-0.023961717,1.386251627,0.17693903,0.433536692,-4.81648335,0.752176357
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION,0.182441432,-0.01473993,1.386245574,0.176940858,0.433536692,-4.816490453,0.752171871
MIR_7083_3P,0.127354862,-0.018133903,1.386234038,0.176944341,0.433536692,-4.81650399,0.752163321
MIR_6411,0.159958204,-0.034329978,1.3860302,0.177005897,0.43358479,-4.816743159,0.752012266
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,0.165462671,-0.026327556,1.385643169,0.17712282,0.433756266,-4.817197192,0.751725483
GOBP_SUBPALLIUM_DEVELOPMENT,-0.155097903,0.047090185,-1.38552086,0.177159782,0.433756266,-4.817340653,0.751634862
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN,0.285569374,-0.00750671,1.385349885,0.177211462,0.433780104,-4.817541177,0.751508192
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN,0.276687711,-0.036630578,1.385115632,0.177282288,0.433850786,-4.817815882,0.751334652
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN,-0.153939879,0.01125121,-1.383692059,0.17771318,0.434661205,-4.819484431,0.750280362
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,0.256260137,-0.013054351,1.383646879,0.177726869,0.434661205,-4.819537362,0.750246911
GOBP_PEPTIDYL_THREONINE_MODIFICATION,0.14567013,-0.0184536,1.383598646,0.177741483,0.434661205,-4.819593868,0.7502112
GOMF_SH3_DOMAIN_BINDING,0.144340381,-0.011926795,1.383466395,0.17778156,0.434661205,-4.819748795,0.750113286
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.295499769,-0.037325597,1.383259373,0.17784431,0.434711854,-4.819991287,0.749960025
MIR_8097,0.183003524,-0.014883673,1.382854336,0.17796713,0.434909276,-4.820465632,0.749660204
REACTOME_MITOTIC_PROMETAPHASE,0.132597194,-0.033464667,1.382258286,0.178147991,0.435105944,-4.821163459,0.74921907
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS,-0.111956006,0.007429915,-1.382229994,0.17815658,0.435105944,-4.821196576,0.749198133
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS,-0.123693771,0.016260948,-1.381941031,0.178244316,0.435105944,-4.821534782,0.74898431
GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.190590845,-0.012976841,1.38190354,0.178255702,0.435105944,-4.821578657,0.74895657
GOBP_RIG_I_SIGNALING_PATHWAY,0.206659074,-0.037826549,1.381896085,0.178257966,0.435105944,-4.821587382,0.748951053
MIR_196A_5P,0.108690286,-0.0019705,1.380991489,0.17853286,0.435342115,-4.822645714,0.748281837
MIR_7213_3P,0.201762696,-0.038403902,1.380984421,0.178535009,0.435342115,-4.822653981,0.748276609
GOBP_ERYTHROCYTE_HOMEOSTASIS,0.174424512,-0.022706352,1.380708118,0.178619041,0.435342115,-4.822977123,0.748072246
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,-0.218026784,0.092202048,-1.380654794,0.178635262,0.435342115,-4.82303948,0.748032808
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.122135968,-0.02381877,1.38064898,0.178637031,0.435342115,-4.823046278,0.748028509
GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT,0.186111105,0.013426438,1.380556457,0.178665179,0.435342115,-4.82315447,0.747960081
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_URETERIC_BUD_MORPHOGENESIS,-0.242327673,0.099337896,-1.380400718,0.178712567,0.435342115,-4.823336568,0.747844907
BIOCARTA_P53_PATHWAY,0.271236956,0.003924467,1.380316659,0.178738149,0.435342115,-4.823434847,0.747782745
GOBP_RESPONSE_TO_TYPE_II_INTERFERON,0.131595541,-0.016040434,1.380158043,0.178786428,0.435342115,-4.823620282,0.747665453
TABULA_MURIS_SENIS_HEART_AND_AORTA_CARDIOMYOCYTE_AGEING,0.347299306,-0.025016707,1.380065656,0.178814553,0.435342115,-4.823728281,0.747597139
GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS,-0.184362596,0.027126781,-1.379932377,0.178855133,0.435342115,-4.823884072,0.747498592
GOCC_OLIGOSACCHARYLTRANSFERASE_COMPLEX,0.319729873,-0.033263891,1.379916861,0.178859857,0.435342115,-4.823902208,0.74748712
TABULA_MURIS_SENIS_TRACHEA_GRANULOCYTE_AGEING,0.252310891,-0.051304004,1.379615994,0.178951492,0.435449741,-4.824253842,0.747264676
GOBP_T_HELPER_1_CELL_DIFFERENTIATION,0.201214891,0.021753312,1.379191194,0.179080936,0.435449741,-4.824750212,0.746950645
TABULA_MURIS_SENIS_KIDNEY_KIDNEY_COLLECTING_DUCT_EPITHELIAL_CELL_AGEING,0.279998053,-0.030916961,1.378908409,0.179167146,0.435449741,-4.825080567,0.746741625
VIETOR_IFRD1_TARGETS,0.28958435,-0.056517938,1.378868954,0.179179176,0.435449741,-4.825126654,0.746712464
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,0.168624474,-0.014377415,1.378861212,0.179181537,0.435449741,-4.825135698,0.746706742
GOBP_RETINA_HOMEOSTASIS,-0.166479219,0.050744812,-1.378744654,0.179217083,0.435449741,-4.825271844,0.746620595
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,-0.156636886,0.042403656,-1.378695274,0.179232144,0.435449741,-4.825329518,0.746584101
WP_COMPREHENSIVE_IL17A_SIGNALING,0.180967765,-0.037592233,1.378666515,0.179240915,0.435449741,-4.825363107,0.746562847
MIR_5118,0.200455274,-0.011485117,1.377955341,0.179457939,0.435874589,-4.826193537,0.746037325
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION,0.283092234,-0.044513601,1.377194042,0.179690486,0.436315798,-4.827082091,0.745474916
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.222002003,-0.017992908,1.376950288,0.179764994,0.436315798,-4.827366501,0.745294876
MIR_207,0.139068889,-0.022559267,1.376946477,0.179766159,0.436315798,-4.827370948,0.745292061
REACTOME_CD209_DC_SIGN_SIGNALING,0.273759238,-0.023115854,1.375699255,0.180147775,0.437139438,-4.828825521,0.744371098
GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE,0.120339145,-0.021854339,1.375333524,0.180259799,0.437308665,-4.829251842,0.744101118
GOBP_B_CELL_HOMEOSTASIS,0.187541793,-0.025589022,1.375113856,0.18032711,0.437369364,-4.829507855,0.743938978
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,0.201336082,-0.032050284,1.374657878,0.180466894,0.437562399,-4.830039167,0.743602456
GOBP_LEUKOTRIENE_METABOLIC_PROCESS,-0.207752851,0.011699639,-1.374469763,0.180524587,0.437562399,-4.830258316,0.74346364
KAMMINGA_SENESCENCE,0.175456386,-0.005326695,1.374282524,0.180582026,0.437562399,-4.83047642,0.743325479
TABULA_MURIS_SENIS_MARROW_GRANULOCYTOPOIETIC_CELL_AGEING,0.173043807,-0.0498426,1.374120812,0.180631646,0.437562399,-4.830664769,0.743206161
GOBP_REGULATION_OF_PODOSOME_ASSEMBLY,0.218704914,-0.038689832,1.373979611,0.180674981,0.437562399,-4.830829213,0.743101983
GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,0.162102703,0.017363753,1.373962239,0.180680312,0.437562399,-4.830849443,0.743089167
GOCC_STEREOCILIUM_TIP,-0.201103837,0.029983674,-1.373888774,0.180702863,0.437562399,-4.830934994,0.743034967
GOBP_REGULATION_OF_CELL_FATE_COMMITMENT,0.195045588,-0.012014169,1.373694641,0.180762463,0.437591317,-4.831161047,0.74289175
MIR_6939_5P,0.144027167,-0.007429138,1.373402472,0.18085219,0.437591317,-4.831501202,0.742676229
GOMF_U3_SNORNA_BINDING,0.245671373,-0.09101177,1.373383467,0.180858027,0.437591317,-4.831523327,0.74266221
GUILLAUMOND_KLF10_TARGETS_UP,-0.123004017,0.001435569,-1.373298745,0.180884053,0.437591317,-4.831621952,0.742599719
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS,0.225880553,-0.038278337,1.372973443,0.18098401,0.437730738,-4.832000585,0.742359792
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.098929856,-0.019353514,1.37259744,0.181099601,0.437869026,-4.832438137,0.742082508
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,0.138413209,-0.031005336,1.372512031,0.181125865,0.437869026,-4.832537511,0.742019528
GOCC_VACUOLAR_MEMBRANE,0.123875143,-0.021634032,1.371990168,0.181286409,0.438154719,-4.833144598,0.741634753
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.138529363,-0.016986462,1.371711614,0.181372148,0.438203426,-4.83346856,0.741429403
chr5A3,-0.109815405,0.002707819,-1.371538343,0.181425497,0.438203426,-4.833670049,0.741301678
GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION,-0.230999632,-0.001796357,-1.371511784,0.181433676,0.438203426,-4.83370093,0.741282101
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,-0.170601407,-0.026574822,-1.371249298,0.18151452,0.438296326,-4.834006117,0.741088629
GOBP_EMBRYONIC_FORELIMB_MORPHOGENESIS,-0.195040707,0.086955007,-1.370768312,0.181662733,0.438551818,-4.834565217,0.740734156
GOBP_REGULATION_OF_CELL_SHAPE,0.123644698,-0.016412487,1.370295833,0.181808418,0.438801087,-4.835114265,0.740386013
MIR_6912_3P,0.166480055,-0.028845082,1.369995901,0.181900947,0.438921977,-4.835462721,0.74016504
GOMF_HYDRO_LYASE_ACTIVITY,-0.143513417,-0.00936257,-1.369631452,0.182013429,0.439090944,-4.835886042,0.739896569
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.170058204,-0.030842147,1.369291063,0.182118534,0.439236446,-4.836281331,0.739645854
MIR_1903,0.102978121,-0.019183809,1.369036735,0.182197096,0.439236446,-4.836576623,0.739458549
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.112709025,-0.006774586,1.36901329,0.18220434,0.439236446,-4.836603842,0.739441283
GOCC_COPI_COATED_VESICLE,0.209230334,-0.029714315,1.368822064,0.182263429,0.439236446,-4.836825834,0.739300463
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,0.160843348,-0.018494936,1.368523005,0.182355869,0.439236446,-4.837172955,0.739080254
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.118415299,-0.020061825,1.368508344,0.182360402,0.439236446,-4.83718997,0.739069459
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER,-0.150643557,-0.017443792,-1.368473936,0.18237104,0.439236446,-4.837229904,0.739044124
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,0.120619636,-0.0129807,1.368104208,0.182485383,0.439328053,-4.837658949,0.738771917
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.115879021,-0.033564802,1.368031011,0.182508026,0.439328053,-4.837743877,0.738718031
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,0.217366116,-0.024888675,1.367823231,0.182572315,0.439328053,-4.837984938,0.738565076
MIR_6338,0.124421495,-0.012258271,1.367683623,0.182615522,0.439328053,-4.83814689,0.738462312
TABULA_MURIS_SENIS_KIDNEY_KIDNEY_PROXIMAL_CONVOLUTED_TUBULE_EPITHELIAL_CELL_AGEING,0.27149022,-0.029527374,1.367664386,0.182621476,0.439328053,-4.838169204,0.738448153
GOBP_HORMONE_METABOLIC_PROCESS,-0.112465648,0.046073057,-1.367377106,0.182710411,0.439439783,-4.838502414,0.738236706
GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,-0.149646486,-0.009876153,-1.366812146,0.182885408,0.439545924,-4.839157523,0.737820945
GOBP_NUCLEOTIDE_TRANSPORT,0.161929196,-0.025734201,1.366640415,0.182938628,0.439545924,-4.839356611,0.737694583
TABULA_MURIS_SENIS_SUBCUTANEOUS_ADIPOSE_TISSUE_EPITHELIAL_CELL_AGEING,0.177040927,-0.024094943,1.366575985,0.182958598,0.439545924,-4.839431299,0.737647177
MIR_290B_3P,0.205904348,-0.04682674,1.36652758,0.182973602,0.439545924,-4.839487409,0.737611562
MP_INCREASED_PROSTATE_INTRAEPITHELIAL_NEOPLASIA_INCIDENCE,0.194415096,-0.059283901,1.366394711,0.183014793,0.439545924,-4.839641418,0.737513805
GOBP_BLOOD_VESSEL_REMODELING,-0.115843133,0.030393659,-1.366268754,0.183053848,0.439545924,-4.839787405,0.737421137
MIR_329_3P,0.183549785,-0.019550386,1.36614348,0.183092698,0.439545924,-4.839932588,0.737328977
GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS,0.182143918,-0.027400231,1.366137505,0.18309455,0.439545924,-4.839939511,0.737324582
MIR_7673_3P,0.150881713,-0.010893877,1.365954092,0.183151442,0.439555269,-4.840152051,0.737189658
SCHRAETS_MLL_TARGETS_UP,-0.199073831,0.038008079,-1.365850931,0.183183447,0.439555269,-4.840271585,0.737113773
REACTOME_REGULATION_OF_KIT_SIGNALING,0.249391612,-0.010676936,1.365686832,0.183234366,0.4395715,-4.84046171,0.73699307
